"time","GSR","pks","pwr"
150.6,2.2863,0,0
150.7,2.2863,0,0
150.8,2.2863,0,0
150.9,2.2874,2.2874,0.0253999999999999
151,2.2874,0,0
151.1,2.2858,0,0
151.2,2.2858,0,0
151.3,2.272,0,0
151.4,2.272,0,0
151.5,2.272,0,0
151.6,2.2651,0,0
151.7,2.2651,0,0
151.8,2.2615,0,0
151.9,2.2615,0,0
152,2.2583,0,0
152.1,2.2583,0,0
152.2,2.2552,0,0
152.3,2.2552,0,0
152.4,2.2552,0,0
152.5,2.252,0,0
152.6,2.252,0,0
152.7,2.2494,0,0
152.8,2.2494,0,0
152.9,2.2474,0,0
153,2.2474,0,0
153.1,2.2474,0,0
153.2,2.2443,0,0
153.3,2.2443,0,0
153.4,2.2396,0,0
153.5,2.2396,0,0
153.6,2.2355,0,0
153.7,2.2355,0,0
153.8,2.2355,0,0
153.9,2.2319,0,0
154,2.2319,0,0
154.1,2.2293,0,0
154.2,2.2293,0,0
154.3,2.2283,0,0
154.4,2.2283,0,0
154.5,2.2283,0,0
154.6,2.2263,0,0
154.7,2.2263,0,0
154.8,2.2237,0,0
154.9,2.2237,0,0
155,2.2222,0,0
155.1,2.2222,0,0
155.2,2.2202,0,0
155.3,2.2202,0,0
155.4,2.2202,0,0
155.5,2.2181,0,0
155.6,2.2181,0,0
155.7,2.2161,0,0
155.8,2.2161,0,0
155.9,2.2126,0,0
156,2.2126,0,0
156.1,2.2126,0,0
156.2,2.2065,0,0
156.3,2.2065,0,0
156.4,2.2,0,0
156.5,2.2,0,0
156.6,2.195,0,0
156.7,2.195,0,0
156.8,2.195,0,0
156.9,2.193,0,0
157,2.193,0,0
157.1,2.194,0,0
157.2,2.194,0,0
157.3,2.196,0,0
157.4,2.196,0,0
157.5,2.196,0,0
157.6,2.196,0,0
157.7,2.196,0,0
157.8,2.1945,0,0
157.9,2.1945,0,0
158,2.1925,0,0
158.1,2.1925,0,0
158.2,2.1905,0,0
158.3,2.1905,0,0
158.4,2.1905,0,0
158.5,2.189,0,0
158.6,2.189,0,0
158.7,2.1866,0,0
158.8,2.1866,0,0
158.9,2.1846,0,0
159,2.1846,0,0
159.1,2.1846,0,0
159.2,2.1821,0,0
159.3,2.1821,0,0
159.4,2.1801,0,0
159.5,2.1801,0,0
159.6,2.1782,0,0
159.7,2.1782,0,0
159.8,2.1762,0,0
159.9,2.1762,0,0
160,2.1762,0,0
160.1,2.1743,0,0
160.2,2.1743,0,0
160.3,2.1723,0,0
160.4,2.1723,0,0
160.5,2.1698,0,0
160.6,2.1698,0,0
160.7,2.1698,0,0
160.8,2.1674,0,0
160.9,2.1674,0,0
161,2.1655,0,0
161.1,2.1655,0,0
161.2,2.1635,0,0
161.3,2.1635,0,0
161.4,2.1635,0,0
161.5,2.1621,0,0
161.6,2.1621,0,0
161.7,2.1606,0,0
161.8,2.1606,0,0
161.9,2.1601,0,0
162,2.1601,0,0
162.1,2.1601,0,0
162.2,2.1591,0,0
162.3,2.1591,0,0
162.4,2.1572,0,0
162.5,2.1572,0,0
162.6,2.1558,0,0
162.7,2.1558,0,0
162.8,2.1543,0,0
162.9,2.1543,0,0
163,2.1543,0,0
163.1,2.1543,0,0
163.2,2.1543,0,0
163.3,2.1543,0,0
163.4,2.1543,0,0
163.5,2.1534,0,0
163.6,2.1534,0,0
163.7,2.1534,0,0
163.8,2.1514,0,0
163.9,2.1514,0,0
164,2.1485,0,0
164.1,2.1485,0,0
164.2,2.1461,0,0
164.3,2.1461,0,0
164.4,2.1461,0,0
164.5,2.1442,0,0
164.6,2.1442,0,0
164.7,2.1418,0,0
164.8,2.1418,0,0
164.9,2.1395,0,0
165,2.1395,0,0
165.1,2.1371,0,0
165.2,2.1371,0,0
165.3,2.1371,0,0
165.4,2.1356,0,0
165.5,2.1356,0,0
165.6,2.1342,0,0
165.7,2.1342,0,0
165.8,2.1333,0,0
165.9,2.1333,0,0
166,2.1333,0,0
166.1,2.1333,0,0
166.2,2.1333,0,0
166.3,2.1342,0,0
166.4,2.1342,0,0
166.5,2.1366,0,0
166.6,2.1366,0,0
166.7,2.1366,0,0
166.8,2.1395,0,0
166.9,2.1395,0,0
167,2.1423,0,0
167.1,2.1423,0,0
167.2,2.1447,0,0
167.3,2.1447,0,0
167.4,2.1447,0,0
167.5,2.1466,0,0
167.6,2.1466,0,0
167.7,2.1476,0,0
167.8,2.1476,0,0
167.9,2.1476,0,0
168,2.1476,0,0
168.1,2.1471,0,0
168.2,2.1471,0,0
168.3,2.1471,0,0
168.4,2.1457,0,0
168.5,2.1457,0,0
168.6,2.1437,0,0
168.7,2.1437,0,0
168.8,2.1409,0,0
168.9,2.1409,0,0
169,2.1409,0,0
169.1,2.138,0,0
169.2,2.138,0,0
169.3,2.1352,0,0
169.4,2.1352,0,0
169.5,2.1323,0,0
169.6,2.1323,0,0
169.7,2.1323,0,0
169.8,2.13,0,0
169.9,2.13,0,0
170,2.1281,0,0
170.1,2.1281,0,0
170.2,2.1262,0,0
170.3,2.1262,0,0
170.4,2.1238,0,0
170.5,2.1238,0,0
170.6,2.1238,0,0
170.7,2.1168,0,0
170.8,2.1168,0,0
170.9,2.1079,0,0
171,2.1079,0,0
171.1,2.1024,0,0
171.2,2.1024,0,0
171.3,2.1024,0,0
171.4,2.0996,0,0
171.5,2.0996,0,0
171.6,2.1033,0,0
171.7,2.1033,0,0
171.8,2.1098,0,0
171.9,2.1098,0,0
172,2.1098,0,0
172.1,2.113,0,0
172.2,2.113,0,0
172.3,2.113,0,0
172.4,2.113,0,0
172.5,2.1107,0,0
172.6,2.1107,0,0
172.7,2.1107,0,0
172.8,2.1075,0,0
172.9,2.1075,0,0
173,2.1042,0,0
173.1,2.1042,0,0
173.2,2.1014,0,0
173.3,2.1014,0,0
173.4,2.0996,0,0
173.5,2.0996,0,0
173.6,2.0996,0,0
173.7,2.0973,0,0
173.8,2.0973,0,0
173.9,2.0945,0,0
174,2.0945,0,0
174.1,2.0913,0,0
174.2,2.0913,0,0
174.3,2.0913,0,0
174.4,2.0886,0,0
174.5,2.0886,0,0
174.6,2.0863,0,0
174.7,2.0863,0,0
174.8,2.0854,0,0
174.9,2.0854,0,0
175,2.0854,0,0
175.1,2.084,0,0
175.2,2.084,0,0
175.3,2.0822,0,0
175.4,2.0822,0,0
175.5,2.0804,0,0
175.6,2.0804,0,0
175.7,2.0781,0,0
175.8,2.0781,0,0
175.9,2.0781,0,0
176,2.0763,0,0
176.1,2.0763,0,0
176.2,2.0749,0,0
176.3,2.0749,0,0
176.4,2.0731,0,0
176.5,2.0731,0,0
176.6,2.0731,0,0
176.7,2.0709,0,0
176.8,2.0709,0,0
176.9,2.0682,0,0
177,2.0682,0,0
177.1,2.0659,0,0
177.2,2.0659,0,0
177.3,2.0659,0,0
177.4,2.0637,0,0
177.5,2.0637,0,0
177.6,2.0614,0,0
177.7,2.0614,0,0
177.8,2.0596,0,0
177.9,2.0596,0,0
178,2.0596,0,0
178.1,2.0574,0,0
178.2,2.0574,0,0
178.3,2.0556,0,0
178.4,2.0556,0,0
178.5,2.0534,0,0
178.6,2.0534,0,0
178.7,2.0512,0,0
178.8,2.0512,0,0
178.9,2.0512,0,0
179,2.049,0,0
179.1,2.049,0,0
179.2,2.0454,0,0
179.3,2.0454,0,0
179.4,2.0415,0,0
179.5,2.0415,0,0
179.6,2.0415,0,0
179.7,2.0388,0,0
179.8,2.0388,0,0
179.9,2.0366,0,0
180,2.0366,0,0
180.1,2.0362,0,0
180.2,2.0362,0,0
180.3,2.0362,0,0
180.4,2.0384,0,0
180.5,2.0384,0,0
180.6,2.0423,0,0
180.7,2.0423,0,0
180.8,2.0512,0,0
180.9,2.0512,0,0
181,2.0655,0,0
181.1,2.0655,0,0
181.2,2.0655,0,0
181.3,2.0876,0,0
181.4,2.0876,0,0
181.5,2.1182,0,0
181.6,2.1182,0,0
181.7,2.1572,0,0
181.8,2.1572,0,0
181.9,2.1572,0,0
182,2.2055,0,0
182.1,2.2055,0,0
182.2,2.2636,0,0
182.3,2.2636,0,0
182.4,2.3298,0,0
182.5,2.3298,0,0
182.6,2.3298,0,0
182.7,2.4013,0,0
182.8,2.4013,0,0
182.9,2.4711,0,0
183,2.4711,0,0
183.1,2.5343,0,0
183.2,2.5343,0,0
183.3,2.5343,0,0
183.4,2.5898,0,0
183.5,2.5898,0,0
183.6,2.6336,0,0
183.7,2.6336,0,0
183.8,2.6669,0,0
183.9,2.6669,0,0
184,2.6894,0,0
184.1,2.6894,0,0
184.2,2.6894,0,0
184.3,2.6994,2.6994,0.6632
184.4,2.6994,0,0
184.5,2.6994,0,0
184.6,2.6994,0,0
184.7,2.6937,0,0
184.8,2.6937,0,0
184.9,2.6937,0,0
185,2.6866,0,0
185.1,2.6866,0,0
185.2,2.6795,0,0
185.3,2.6795,0,0
185.4,2.6774,0,0
185.5,2.6774,0,0
185.6,2.6774,0,0
185.7,2.676,0,0
185.8,2.676,0,0
185.9,2.6704,0,0
186,2.6704,0,0
186.1,2.6627,0,0
186.2,2.6627,0,0
186.3,2.6529,0,0
186.4,2.6529,0,0
186.5,2.6529,0,0
186.6,2.6412,0,0
186.7,2.6412,0,0
186.8,2.6288,0,0
186.9,2.6288,0,0
187,2.6166,0,0
187.1,2.6166,0,0
187.2,2.6166,0,0
187.3,2.6045,0,0
187.4,2.6045,0,0
187.5,2.5951,0,0
187.6,2.5951,0,0
187.7,2.5891,0,0
187.8,2.5891,0,0
187.9,2.5891,0,0
188,2.5851,0,0
188.1,2.5851,0,0
188.2,2.5838,0,0
188.3,2.5838,0,0
188.4,2.5805,0,0
188.5,2.5805,0,0
188.6,2.5805,0,0
188.7,2.5739,0,0
188.8,2.5739,0,0
188.9,2.5628,0,0
189,2.5628,0,0
189.1,2.5459,0,0
189.2,2.5459,0,0
189.3,2.5286,0,0
189.4,2.5286,0,0
189.5,2.5286,0,0
189.6,2.5184,0,0
189.7,2.5184,0,0
189.8,2.5165,0,0
189.9,2.5165,0,0
190,2.5165,0,0
190.1,2.5165,0,0
190.2,2.5165,0,0
190.3,2.5172,0,0
190.4,2.5172,0,0
190.5,2.5153,0,0
190.6,2.5153,0,0
190.7,2.5077,0,0
190.8,2.5077,0,0
190.9,2.5077,0,0
191,2.5014,0,0
191.1,2.5014,0,0
191.2,2.4952,0,0
191.3,2.4952,0,0
191.4,2.489,0,0
191.5,2.489,0,0
191.6,2.4822,0,0
191.7,2.4822,0,0
191.8,2.4822,0,0
191.9,2.4748,0,0
192,2.4748,0,0
192.1,2.4681,0,0
192.2,2.4681,0,0
192.3,2.465,0,0
192.4,2.465,0,0
192.5,2.465,0,0
192.6,2.4675,0,0
192.7,2.4675,0,0
192.8,2.4742,0,0
192.9,2.4742,0,0
193,2.4816,0,0
193.1,2.4816,0,0
193.2,2.4816,0,0
193.3,2.4791,0,0
193.4,2.4791,0,0
193.5,2.4742,0,0
193.6,2.4742,0,0
193.7,2.4773,0,0
193.8,2.4773,0,0
193.9,2.4773,0,0
194,2.4809,0,0
194.1,2.4809,0,0
194.2,2.4933,0,0
194.3,2.4933,0,0
194.4,2.5039,0,0
194.5,2.5039,0,0
194.6,2.5046,0,0
194.7,2.5046,0,0
194.8,2.5046,0,0
194.9,2.5033,0,0
195,2.5033,0,0
195.1,2.5014,0,0
195.2,2.5014,0,0
195.3,2.5027,0,0
195.4,2.5027,0,0
195.5,2.5027,0,0
195.6,2.5115,0,0
195.7,2.5115,0,0
195.8,2.5292,0,0
195.9,2.5292,0,0
196,2.553,0,0
196.1,2.553,0,0
196.2,2.553,0,0
196.3,2.5798,0,0
196.4,2.5798,0,0
196.5,2.6065,0,0
196.6,2.6065,0,0
196.7,2.6275,0,0
196.8,2.6275,0,0
196.9,2.6439,0,0
197,2.6439,0,0
197.1,2.6439,0,0
197.2,2.6536,0,0
197.3,2.6536,0,0
197.4,2.6585,2.6585,0.1571
197.5,2.6585,0,0
197.6,2.6585,0,0
197.7,2.6585,0,0
197.8,2.6585,0,0
197.9,2.6536,0,0
198,2.6536,0,0
198.1,2.6467,0,0
198.2,2.6467,0,0
198.3,2.6371,0,0
198.4,2.6371,0,0
198.5,2.6371,0,0
198.6,2.6282,0,0
198.7,2.6282,0,0
198.8,2.62,0,0
198.9,2.62,0,0
199,2.6132,0,0
199.1,2.6132,0,0
199.2,2.6132,0,0
199.3,2.6072,0,0
199.4,2.6072,0,0
199.5,2.6025,0,0
199.6,2.6025,0,0
199.7,2.6005,0,0
199.8,2.6005,0,0
199.9,2.6005,0,0
200,2.6005,0,0
200.1,2.6005,0,0
200.2,2.6005,0,0
200.3,2.6005,0,0
200.4,2.5951,0,0
200.5,2.5951,0,0
200.6,2.5851,0,0
200.7,2.5851,0,0
200.8,2.5851,0,0
200.9,2.5713,0,0
201,2.5713,0,0
201.1,2.5537,0,0
201.2,2.5537,0,0
201.3,2.5337,0,0
201.4,2.5337,0,0
201.5,2.5337,0,0
201.6,2.5178,0,0
201.7,2.5178,0,0
201.8,2.5052,0,0
201.9,2.5052,0,0
202,2.4989,0,0
202.1,2.4989,0,0
202.2,2.5008,0,0
202.3,2.5008,0,0
202.4,2.5008,0,0
202.5,2.5039,0,0
202.6,2.5039,0,0
202.7,2.5109,0,0
202.8,2.5109,0,0
202.9,2.5222,0,0
203,2.5222,0,0
203.1,2.5222,0,0
203.2,2.542,0,0
203.3,2.542,0,0
203.4,2.5746,0,0
203.5,2.5746,0,0
203.6,2.6159,0,0
203.7,2.6159,0,0
203.8,2.6159,0,0
203.9,2.6613,0,0
204,2.6613,0,0
204.1,2.703,0,0
204.2,2.703,0,0
204.3,2.7356,0,0
204.4,2.7356,0,0
204.5,2.7356,0,0
204.6,2.7585,0,0
204.7,2.7585,0,0
204.8,2.7704,0,0
204.9,2.7704,0,0
205,2.7757,2.7757,0.2768
205.1,2.7757,0,0
205.2,2.7719,0,0
205.3,2.7719,0,0
205.4,2.7719,0,0
205.5,2.7615,0,0
205.6,2.7615,0,0
205.7,2.7474,0,0
205.8,2.7474,0,0
205.9,2.7305,0,0
206,2.7305,0,0
206.1,2.7305,0,0
206.2,2.7145,0,0
206.3,2.7145,0,0
206.4,2.6994,0,0
206.5,2.6994,0,0
206.6,2.6852,0,0
206.7,2.6852,0,0
206.8,2.6852,0,0
206.9,2.6732,0,0
207,2.6732,0,0
207.1,2.6641,0,0
207.2,2.6641,0,0
207.3,2.6557,0,0
207.4,2.6557,0,0
207.5,2.6488,0,0
207.6,2.6488,0,0
207.7,2.6488,0,0
207.8,2.6405,0,0
207.9,2.6405,0,0
208,2.6309,0,0
208.1,2.6309,0,0
208.2,2.62,0,0
208.3,2.62,0,0
208.4,2.62,0,0
208.5,2.6099,0,0
208.6,2.6099,0,0
208.7,2.5991,0,0
208.8,2.5991,0,0
208.9,2.5891,0,0
209,2.5891,0,0
209.1,2.5891,0,0
209.2,2.5805,0,0
209.3,2.5805,0,0
209.4,2.5726,0,0
209.5,2.5726,0,0
209.6,2.5667,0,0
209.7,2.5667,0,0
209.8,2.5667,0,0
209.9,2.5628,0,0
210,2.5628,0,0
210.1,2.5608,0,0
210.2,2.5608,0,0
210.3,2.5641,0,0
210.4,2.5641,0,0
210.5,2.5772,0,0
210.6,2.5772,0,0
210.7,2.5772,0,0
210.8,2.6025,0,0
210.9,2.6025,0,0
211,2.6419,0,0
211.1,2.6419,0,0
211.2,2.6909,0,0
211.3,2.6909,0,0
211.4,2.6909,0,0
211.5,2.7407,0,0
211.6,2.7407,0,0
211.7,2.7825,0,0
211.8,2.7825,0,0
211.9,2.8114,0,0
212,2.8114,0,0
212.1,2.8114,0,0
212.2,2.8253,2.8253,0.2645
212.3,2.8253,0,0
212.4,2.8176,0,0
212.5,2.8176,0,0
212.6,2.7984,0,0
212.7,2.7984,0,0
212.8,2.7885,0,0
212.9,2.7885,0,0
213,2.7885,0,0
213.1,2.7885,0,0
213.2,2.7885,0,0
213.3,2.7969,0,0
213.4,2.7969,0,0
213.5,2.8091,0,0
213.6,2.8091,0,0
213.7,2.8091,0,0
213.8,2.8106,0,0
213.9,2.8106,0,0
214,2.8053,0,0
214.1,2.8053,0,0
214.2,2.8153,0,0
214.3,2.8153,0,0
214.4,2.8153,0,0
214.5,2.8401,0,0
214.6,2.8401,0,0
214.7,2.8781,0,0
214.8,2.8781,0,0
214.9,2.922,0,0
215,2.922,0,0
215.1,2.922,0,0
215.2,2.9646,0,0
215.3,2.9646,0,0
215.4,2.9987,0,0
215.5,2.9987,0,0
215.6,3.0222,0,0
215.7,3.0222,0,0
215.8,3.0354,0,0
215.9,3.0354,0,0
216,3.0354,0,0
216.1,3.0362,3.0362,0.2309
216.2,3.0362,0,0
216.3,3.0239,0,0
216.4,3.0239,0,0
216.5,3.0004,0,0
216.6,3.0004,0,0
216.7,3.0004,0,0
216.8,2.9713,0,0
216.9,2.9713,0,0
217,2.9402,0,0
217.1,2.9402,0,0
217.2,2.9089,0,0
217.3,2.9089,0,0
217.4,2.9089,0,0
217.5,2.8749,0,0
217.6,2.8749,0,0
217.7,2.8331,0,0
217.8,2.8331,0,0
217.9,2.8083,0,0
218,2.8083,0,0
218.1,2.8214,0,0
218.2,2.8214,0,0
218.3,2.8214,0,0
218.4,2.8709,0,0
218.5,2.8709,0,0
218.6,2.962,0,0
218.7,2.962,0,0
218.8,3.0629,0,0
218.9,3.0629,0,0
219,3.0629,0,0
219.1,3.1399,0,0
219.2,3.1399,0,0
219.3,3.198,0,0
219.4,3.198,0,0
219.5,3.2391,0,0
219.6,3.2391,0,0
219.7,3.2391,0,0
219.8,3.2671,0,0
219.9,3.2671,0,0
220,3.2812,3.2812,0.4729
220.1,3.2812,0,0
220.2,3.2782,0,0
220.3,3.2782,0,0
220.4,3.2782,0,0
220.5,3.2581,0,0
220.6,3.2581,0,0
220.7,3.2273,0,0
220.8,3.2273,0,0
220.9,3.1806,0,0
221,3.1806,0,0
221.1,3.138,0,0
221.2,3.138,0,0
221.3,3.138,0,0
221.4,3.0936,0,0
221.5,3.0936,0,0
221.6,3.0513,0,0
221.7,3.0513,0,0
221.8,3.0161,0,0
221.9,3.0161,0,0
222,3.0161,0,0
222.1,2.9875,0,0
222.2,2.9875,0,0
222.3,2.9654,0,0
222.4,2.9654,0,0
222.5,2.9528,0,0
222.6,2.9528,0,0
222.7,2.9528,0,0
222.8,2.9519,0,0
222.9,2.9519,0,0
223,2.9427,0,0
223.1,2.9427,0,0
223.2,2.9319,0,0
223.3,2.9319,0,0
223.4,2.9187,0,0
223.5,2.9187,0,0
223.6,2.9187,0,0
223.7,2.9073,0,0
223.8,2.9073,0,0
223.9,2.9048,0,0
224,2.9048,0,0
224.1,2.8983,0,0
224.2,2.8983,0,0
224.3,2.8983,0,0
224.4,2.8894,0,0
224.5,2.8894,0,0
224.6,2.8805,0,0
224.7,2.8805,0,0
224.8,2.8717,0,0
224.9,2.8717,0,0
225,2.8717,0,0
225.1,2.8765,0,0
225.2,2.8765,0,0
225.3,2.8773,0,0
225.4,2.8773,0,0
225.5,2.8709,0,0
225.6,2.8709,0,0
225.7,2.8709,0,0
225.8,2.8638,0,0
225.9,2.8638,0,0
226,2.8487,0,0
226.1,2.8487,0,0
226.2,2.8432,0,0
226.3,2.8432,0,0
226.4,2.8551,0,0
226.5,2.8551,0,0
226.6,2.8551,0,0
226.7,2.8838,0,0
226.8,2.8838,0,0
226.9,2.9328,0,0
227,2.9328,0,0
227.1,2.9953,0,0
227.2,2.9953,0,0
227.3,2.9953,0,0
227.4,3.0647,0,0
227.5,3.0647,0,0
227.6,3.1166,0,0
227.7,3.1166,0,0
227.8,3.1483,0,0
227.9,3.1483,0,0
228,3.1483,0,0
228.1,3.1749,0,0
228.2,3.1749,0,0
228.3,3.1883,0,0
228.4,3.1883,0,0
228.5,3.2028,0,0
228.6,3.2028,0,0
228.7,3.2028,0,0
228.8,3.2135,3.2135,0.3703
228.9,3.2135,0,0
229,3.2019,0,0
229.1,3.2019,0,0
229.2,3.1787,0,0
229.3,3.1787,0,0
229.4,3.1474,0,0
229.5,3.1474,0,0
229.6,3.1474,0,0
229.7,3.1157,0,0
229.8,3.1157,0,0
229.9,3.09,0,0
230,3.09,0,0
230.1,3.0674,0,0
230.2,3.0674,0,0
230.3,3.0674,0,0
230.4,3.046,0,0
230.5,3.046,0,0
230.6,3.0257,0,0
230.7,3.0257,0,0
230.8,3.003,0,0
230.9,3.003,0,0
231,3.003,0,0
231.1,2.9816,0,0
231.2,2.9816,0,0
231.3,2.962,0,0
231.4,2.962,0,0
231.5,2.9477,0,0
231.6,2.9477,0,0
231.7,2.9361,0,0
231.8,2.9361,0,0
231.9,2.9361,0,0
232,2.9311,0,0
232.1,2.9311,0,0
232.2,2.9245,0,0
232.3,2.9245,0,0
232.4,2.9122,0,0
232.5,2.9122,0,0
232.6,2.9122,0,0
232.7,2.9024,0,0
232.8,2.9024,0,0
232.9,2.891,0,0
233,2.891,0,0
233.1,2.8805,0,0
233.2,2.8805,0,0
233.3,2.8805,0,0
233.4,2.8757,0,0
233.5,2.8757,0,0
233.6,2.8709,0,0
233.7,2.8709,0,0
233.8,2.8654,0,0
233.9,2.8654,0,0
234,2.8654,0,0
234.1,2.8646,0,0
234.2,2.8646,0,0
234.3,2.8646,0,0
234.4,2.8646,0,0
234.5,2.8622,0,0
234.6,2.8622,0,0
234.7,2.859,0,0
234.8,2.859,0,0
234.9,2.859,0,0
235,2.8582,0,0
235.1,2.8582,0,0
235.2,2.867,0,0
235.3,2.867,0,0
235.4,2.8951,0,0
235.5,2.8951,0,0
235.6,2.8951,0,0
235.7,2.9461,0,0
235.8,2.9461,0,0
235.9,3.0169,0,0
236,3.0169,0,0
236.1,3.1,0,0
236.2,3.1,0,0
236.3,3.1,0,0
236.4,3.1816,0,0
236.5,3.1816,0,0
236.6,3.2491,0,0
236.7,3.2491,0,0
236.8,3.2975,0,0
236.9,3.2975,0,0
237,3.3223,0,0
237.1,3.3223,0,0
237.2,3.3223,0,0
237.3,3.3285,3.3285,0.4703
237.4,3.3285,0,0
237.5,3.3192,0,0
237.6,3.3192,0,0
237.7,3.2996,0,0
237.8,3.2996,0,0
237.9,3.2996,0,0
238,3.2731,0,0
238.1,3.2731,0,0
238.2,3.2451,0,0
238.3,3.2451,0,0
238.4,3.2184,0,0
238.5,3.2184,0,0
238.6,3.2184,0,0
238.7,3.1951,0,0
238.8,3.1951,0,0
238.9,3.1749,0,0
239,3.1749,0,0
239.1,3.1559,0,0
239.2,3.1559,0,0
239.3,3.1559,0,0
239.4,3.1389,0,0
239.5,3.1389,0,0
239.6,3.1231,0,0
239.7,3.1231,0,0
239.8,3.1092,0,0
239.9,3.1092,0,0
240,3.0973,0,0
240.1,3.0973,0,0
240.2,3.0973,0,0
240.3,3.0864,0,0
240.4,3.0864,0,0
240.5,3.0746,0,0
240.6,3.0746,0,0
240.7,3.0638,0,0
240.8,3.0638,0,0
240.9,3.0638,0,0
241,3.0522,0,0
241.1,3.0522,0,0
241.2,3.0415,0,0
241.3,3.0415,0,0
241.4,3.0327,0,0
241.5,3.0327,0,0
241.6,3.0327,0,0
241.7,3.0257,0,0
241.8,3.0257,0,0
241.9,3.0196,0,0
242,3.0196,0,0
242.1,3.0161,0,0
242.2,3.0161,0,0
242.3,3.0169,0,0
242.4,3.0169,0,0
242.5,3.0169,0,0
242.6,3.0274,0,0
242.7,3.0274,0,0
242.8,3.0504,0,0
242.9,3.0504,0,0
243,3.0855,0,0
243.1,3.0855,0,0
243.2,3.0855,0,0
243.3,3.1296,0,0
243.4,3.1296,0,0
243.5,3.173,0,0
243.6,3.173,0,0
243.7,3.2096,0,0
243.8,3.2096,0,0
243.9,3.2096,0,0
244,3.2342,0,0
244.1,3.2342,0,0
244.2,3.2471,0,0
244.3,3.2471,0,0
244.4,3.2481,3.2481,0.232
244.5,3.2481,0,0
244.6,3.2481,0,0
244.7,3.2401,0,0
244.8,3.2401,0,0
244.9,3.2263,0,0
245,3.2263,0,0
245.1,3.2087,0,0
245.2,3.2087,0,0
245.3,3.1903,0,0
245.4,3.1903,0,0
245.5,3.1903,0,0
245.6,3.1711,0,0
245.7,3.1711,0,0
245.8,3.1521,0,0
245.9,3.1521,0,0
246,3.1333,0,0
246.1,3.1333,0,0
246.2,3.1333,0,0
246.3,3.1166,0,0
246.4,3.1166,0,0
246.5,3.1019,0,0
246.6,3.1019,0,0
246.7,3.0891,0,0
246.8,3.0891,0,0
246.9,3.0891,0,0
247,3.08,0,0
247.1,3.08,0,0
247.2,3.0719,0,0
247.3,3.0719,0,0
247.4,3.0638,0,0
247.5,3.0638,0,0
247.6,3.0566,0,0
247.7,3.0566,0,0
247.8,3.0566,0,0
247.9,3.0495,0,0
248,3.0495,0,0
248.1,3.0433,0,0
248.2,3.0433,0,0
248.3,3.038,0,0
248.4,3.038,0,0
248.5,3.038,0,0
248.6,3.0336,0,0
248.7,3.0336,0,0
248.8,3.0301,0,0
248.9,3.0301,0,0
249,3.0266,0,0
249.1,3.0266,0,0
249.2,3.0266,0,0
249.3,3.0222,0,0
249.4,3.0222,0,0
249.5,3.0178,0,0
249.6,3.0178,0,0
249.7,3.0135,0,0
249.8,3.0135,0,0
249.9,3.0135,0,0
250,3.01,0,0
250.1,3.01,0,0
250.2,3.0082,0,0
250.3,3.0082,0,0
250.4,3.0065,0,0
250.5,3.0065,0,0
250.6,3.0048,0,0
250.7,3.0048,0,0
250.8,3.0048,0,0
250.9,3.0022,0,0
251,3.0022,0,0
251.1,2.9987,0,0
251.2,2.9987,0,0
251.3,2.9953,0,0
251.4,2.9953,0,0
251.5,2.9953,0,0
251.6,2.991,0,0
251.7,2.991,0,0
251.8,2.9884,0,0
251.9,2.9884,0,0
252,2.9841,0,0
252.1,2.9841,0,0
252.2,2.9841,0,0
252.3,2.9807,0,0
252.4,2.9807,0,0
252.5,2.9756,0,0
252.6,2.9756,0,0
252.7,2.9663,0,0
252.8,2.9663,0,0
252.9,2.9528,0,0
253,2.9528,0,0
253.1,2.9528,0,0
253.2,2.9377,0,0
253.3,2.9377,0,0
253.4,2.927,0,0
253.5,2.927,0,0
253.6,2.922,0,0
253.7,2.922,0,0
253.8,2.922,0,0
253.9,2.9237,0,0
254,2.9237,0,0
254.1,2.9286,0,0
254.2,2.9286,0,0
254.3,2.9303,0,0
254.4,2.9303,0,0
254.5,2.9303,0,0
254.6,2.9286,0,0
254.7,2.9286,0,0
254.8,2.9245,0,0
254.9,2.9245,0,0
255,2.9179,0,0
255.1,2.9179,0,0
255.2,2.9179,0,0
255.3,2.9113,0,0
255.4,2.9113,0,0
255.5,2.9089,0,0
255.6,2.9089,0,0
255.7,2.9073,0,0
255.8,2.9073,0,0
255.9,2.9056,0,0
256,2.9056,0,0
256.1,2.9056,0,0
256.2,2.9048,0,0
256.3,2.9048,0,0
256.4,2.904,0,0
256.5,2.904,0,0
256.6,2.9032,0,0
256.7,2.9032,0,0
256.8,2.9032,0,0
256.9,2.904,0,0
257,2.904,0,0
257.1,2.9089,0,0
257.2,2.9089,0,0
257.3,2.9195,0,0
257.4,2.9195,0,0
257.5,2.9195,0,0
257.6,2.9386,0,0
257.7,2.9386,0,0
257.8,2.9646,0,0
257.9,2.9646,0,0
258,2.9953,0,0
258.1,2.9953,0,0
258.2,3.0257,0,0
258.3,3.0257,0,0
258.4,3.0257,0,0
258.5,3.0584,0,0
258.6,3.0584,0,0
258.7,3.0955,0,0
258.8,3.0955,0,0
258.9,3.1148,0,0
259,3.1148,0,0
259.1,3.1148,0,0
259.2,3.1287,3.1287,0.2255
259.3,3.1287,0,0
259.4,3.1277,0,0
259.5,3.1277,0,0
259.6,3.1129,0,0
259.7,3.1129,0,0
259.8,3.1129,0,0
259.9,3.1074,0,0
260,3.1074,0,0
